unique_id,dataset_index,task_number,eraser_size,remaining_mask,points,user_id,actual_MNIST_label,submitted_MNIST_label,task_duration
659,690,2,10,70,60,107,5,5,29829
660,683,1,5,87,69,113,7,7,46725
661,693,3,16,42,34,106,2,2,24295
662,670,2,10,62,30,98,3,3,80929
663,697,3,16,59,51,105,4,4,23579
664,699,2,10,85,79,112,5,5,19580
665,707,4,20,64,60,105,9,9,12266
666,708,3,16,84,80,112,8,8,12014
667,701,3,16,64,56,107,6,6,20684
668,693,2,10,65,47,102,2,2,49427
669,704,4,20,43,35,106,9,9,21078
670,709,5,25,54,50,105,0,0,11717
671,701,2,10,85,77,108,6,6,22727
672,710,4,20,76,72,107,1,1,11320
673,634,1,5,62,-16,103,7,5,195160
674,710,4,20,87,81,112,1,1,16676
675,713,5,25,54,50,106,2,2,11990
676,706,3,16,63,51,98,4,4,34379
677,714,6,40,56,54,105,2,2,9264
678,715,5,25,60,56,107,3,3,11843
679,704,2,10,66,50,113,9,9,44017
680,721,7,50,33,31,105,6,6,9099
681,719,6,40,50,48,106,5,5,9482
682,712,3,16,41,31,102,0,0,25923
683,725,8,80,32,32,105,8,8,4698
684,715,3,16,71,65,108,3,3,18201
685,722,6,40,47,43,107,5,5,10576
686,726,7,50,47,45,106,8,8,8390
687,728,9,100,25,23,105,7,7,6241
688,719,4,20,60,52,98,5,5,23678
689,718,5,25,79,69,112,4,4,27091
690,732,10,200,0,0,105,2,2,4129
691,724,3,16,65,57,113,7,7,21190
692,731,8,80,52,50,106,3,3,6679
693,729,7,50,38,34,107,4,4,11168
694,727,4,20,49,41,102,9,9,24307
695,735,9,100,19,15,106,6,6,10168
696,734,6,40,71,65,112,8,8,15420
697,735,4,20,56,50,113,6,6,16936
698,740,5,25,57,53,102,8,8,11309
699,741,10,200,0,-2,106,9,9,6008
700,729,4,20,59,53,108,4,4,17211
701,741,7,50,75,69,112,9,9,17200
702,722,1,5,90,68,115,5,5,55398
703,733,5,25,53,37,98,0,0,41352
704,744,6,40,35,29,102,9,3,19043
705,738,1,5,92,78,116,1,1,37611
706,743,5,25,46,38,113,0,0,21481
707,746,8,80,76,74,112,4,4,9117
708,745,5,25,61,55,108,0,0,15281
709,750,7,50,39,37,102,7,7,6849
710,735,8,80,0,-20,107,6,0,51342
711,752,6,40,63,61,113,3,3,8808
712,753,9,100,63,61,112,7,7,8252
713,755,8,80,32,30,102,9,9,6328
714,739,1,5,82,64,117,6,6,48669
715,751,2,10,83,77,116,5,5,16694
716,747,1,5,93,85,118,1,1,24141
717,749,6,40,53,45,98,4,4,19972
718,760,9,100,31,31,102,3,3,4347
719,754,6,40,58,54,108,4,4,10222
720,757,7,50,52,50,113,5,5,9194
721,757,10,200,25,21,112,5,5,10287
722,764,10,200,0,0,102,9,9,4409
723,761,3,16,82,80,116,8,8,9486
724,766,8,80,56,54,113,8,8,6551
725,764,7,50,61,59,108,9,9,7072
726,761,2,10,81,77,117,8,6,14670
727,762,7,50,45,39,98,6,6,15134
728,767,4,20,80,78,116,3,3,7856
729,768,9,100,56,54,113,5,5,5594
730,748,2,10,71,53,115,5,5,45963
731,773,10,200,0,0,113,7,7,4523
732,769,3,16,78,76,117,8,8,8905
733,769,8,80,40,36,98,8,8,11107
734,769,8,80,12,10,108,8,9,9062
735,775,4,20,73,71,117,5,6,7661
736,774,3,16,68,62,115,2,2,16573
737,772,5,25,56,48,116,9,9,22314
738,776,9,100,31,27,98,0,0,14195
739,780,6,40,65,63,116,1,1,5841
740,779,4,20,76,74,115,1,1,9149
741,779,9,100,31,29,108,1,1,7422
742,782,10,200,0,-4,98,9,9,11019
743,783,7,50,44,42,116,1,1,8622
744,696,1,5,91,7,114,2,1,212514
745,786,8,80,40,38,116,7,1,5491
746,785,10,200,0,-2,108,6,6,5277
747,784,5,25,49,45,115,8,8,14774
748,777,5,25,47,35,117,8,5,32954
749,701,2,10,89,33,111,6,4,144274
750,788,9,100,13,11,116,9,9,8391
751,794,10,200,0,0,116,6,6,3904
752,790,6,40,33,29,115,0,0,13426
753,793,1,5,94,90,124,9,9,13695
754,778,1,5,89,69,120,5,7,54458
755,798,7,50,17,13,115,7,7,11345
756,797,1,5,92,86,125,4,9,19852
757,794,6,40,0,-10,117,6,0,26503
758,789,1,5,86,72,122,3,3,35177
759,787,1,5,89,73,121,0,0,41776
760,802,8,80,36,34,115,6,6,5751
761,800,2,10,79,73,124,9,9,16841
762,801,2,10,82,76,120,2,2,16102
763,806,9,100,19,17,115,9,9,5307
764,803,2,10,91,89,125,7,2,9674
765,804,7,50,41,39,117,4,4,8335
766,809,3,16,82,80,124,1,1,6352
767,811,10,200,0,0,115,3,3,4189
768,806,2,10,80,74,122,9,9,15276
769,812,8,80,60,58,117,9,9,7531
770,814,4,20,79,77,124,2,2,5530
771,810,3,16,80,76,120,6,6,13125
772,812,3,16,69,65,125,9,9,14319
773,816,9,100,44,44,117,6,6,4400
774,796,3,16,82,62,111,8,8,50100
775,817,5,25,73,71,124,8,8,5835
776,806,2,10,82,72,121,9,9,26858
777,815,3,16,66,62,122,5,5,11642
778,804,1,5,100,90,127,4,0,29877
779,790,1,5,90,66,123,0,0,60856
780,820,10,200,0,-2,117,7,7,4865
781,823,6,40,78,78,124,8,8,3155
782,818,4,20,70,66,120,0,0,14920
783,828,7,50,58,56,124,4,4,5507
784,820,4,20,36,30,125,7,0,16869
785,799,1,5,82,58,126,5,1,61158
786,830,8,80,72,72,124,2,2,3005
787,824,3,16,80,74,121,7,7,15641
788,829,5,25,88,84,120,6,6,9869
789,832,9,100,38,38,124,5,8,3690
790,831,5,25,82,80,125,8,8,5619
791,836,10,200,0,-2,124,5,5,5113
792,835,6,40,70,68,120,1,1,7766
793,825,4,20,49,39,122,0,0,28940
794,837,6,40,60,58,125,5,5,7336
795,822,4,20,85,73,111,9,9,31944
796,834,4,20,76,70,121,4,4,17737
797,839,7,50,75,75,125,7,7,4623
798,818,1,5,94,82,128,0,0,31822
799,838,7,50,67,65,120,1,1,7546
800,832,2,10,61,51,126,5,1,25032
801,839,5,25,65,61,122,7,7,10497
802,843,8,80,64,64,125,3,3,4439
803,844,8,80,48,46,120,2,2,6949
804,846,9,100,50,48,125,6,6,5893
805,849,9,100,38,36,120,0,0,6225
806,825,2,10,68,48,127,0,0,51789
807,846,6,40,67,65,122,6,6,9591
808,850,10,200,25,25,125,4,4,3876
809,851,10,200,25,23,120,4,4,8975
810,846,3,16,47,39,126,6,6,21829
811,842,5,25,71,61,121,4,4,29164
812,841,5,25,75,63,111,6,6,32144
813,852,7,50,11,5,122,6,0,17043
814,845,2,10,89,77,128,5,5,29967
815,852,3,16,58,50,127,6,6,22259
816,858,8,80,32,32,122,8,8,4599
817,854,4,20,51,47,126,2,2,11600
818,861,9,100,25,25,122,3,3,4305
819,855,6,40,61,57,121,4,4,11488
820,856,6,40,72,66,111,3,3,15903
821,857,1,5,93,89,129,3,3,14774
822,864,10,200,0,0,122,9,9,3365
823,862,5,25,42,40,126,2,2,9543
824,861,4,20,58,52,127,3,3,14733
825,864,7,50,69,65,121,9,9,9705
826,868,6,40,21,17,126,7,7,11745
827,859,3,16,88,78,128,0,0,27881
828,866,7,50,61,55,111,2,2,16320
829,866,2,10,74,68,129,2,1,18745
830,827,2,10,69,27,123,9,4,108611
831,871,7,50,19,17,126,1,1,8886
832,875,3,16,78,74,129,3,3,14805
833,876,8,80,56,52,126,8,8,10736
834,878,9,100,25,23,126,3,3,5660
835,870,8,80,60,48,121,1,1,30095
836,790,2,10,84,8,114,0,0,191942
837,874,8,80,0,-8,111,3,0,23594
838,878,4,20,78,76,129,3,3,8144
839,872,4,20,81,71,128,0,0,26047
840,872,1,5,89,79,131,0,0,26014
841,881,10,200,0,-2,126,6,6,5993
842,860,1,5,82,60,130,0,3,59052
843,880,5,25,56,52,127,7,7,12250
844,882,5,25,61,59,129,4,4,8149
845,882,9,100,25,21,111,4,4,12051
846,887,6,40,42,40,127,9,9,7878
847,889,6,40,54,52,129,0,0,6904
848,890,10,200,0,-2,111,3,1,8319
849,892,7,50,41,39,129,6,6,8625
850,885,2,10,82,74,131,8,8,22656
851,877,3,16,54,36,123,4,4,48630
852,892,7,50,34,30,127,6,6,11044
853,894,8,80,56,54,129,4,4,5060
854,895,8,80,40,38,127,3,3,5855
855,898,9,100,31,29,129,7,7,6060
856,884,5,25,73,61,128,7,7,34507
857,895,3,16,77,73,131,3,3,12594
858,899,9,100,25,23,127,5,5,5666
859,900,10,200,0,0,129,9,9,4089
860,895,4,20,65,59,123,3,3,15328
861,887,2,10,68,52,130,9,9,40017
862,902,10,200,0,-4,127,9,0,10679
863,901,6,40,73,69,128,6,6,13599
864,904,5,25,67,63,123,7,7,13417
865,902,4,20,55,47,131,9,9,21289
866,907,6,40,65,63,123,2,2,6292
867,906,7,50,66,62,128,4,4,13420
868,909,5,25,70,66,131,3,3,10536
869,910,7,50,45,43,123,6,6,7107
870,891,1,5,99,73,132,1,8,69289
871,913,6,40,61,59,131,8,8,7616
872,914,8,80,44,42,123,4,4,6249
873,911,8,80,64,62,128,7,7,8151
874,916,9,100,69,69,123,5,2,4104
875,916,7,50,67,65,131,5,2,5604
876,923,8,80,68,68,131,8,8,4613
877,917,9,100,63,61,128,2,2,9442
878,921,10,200,0,-2,123,5,5,7699
879,885,3,16,80,40,114,8,8,101484
880,905,3,16,57,39,130,1,1,46368
881,907,1,5,86,68,133,2,2,48081
882,925,10,200,25,23,128,8,8,7201
883,925,9,100,0,-6,131,8,0,17470
884,931,10,200,50,48,131,2,2,5821
885,916,1,5,82,64,135,5,5,46778
886,915,2,10,94,74,132,5,6,54977
887,928,4,20,70,58,130,7,7,32650
888,929,2,10,91,79,133,9,0,31642
889,932,2,10,73,65,135,9,9,20012
890,932,1,5,100,94,140,9,6,19779
891,934,3,16,73,65,132,7,7,24691
892,936,3,16,87,81,133,7,1,18976
893,935,5,25,84,74,130,8,8,25790
894,940,3,16,61,57,135,9,9,13987
895,938,1,5,96,88,142,2,7,21805
896,942,4,20,90,84,132,7,7,18183
897,940,2,10,81,71,140,9,9,25252
898,943,1,5,94,88,144,0,2,15272
899,930,1,5,83,59,139,9,9,60503
900,947,2,10,93,91,142,5,5,9890
901,945,6,40,65,57,130,4,4,21690
902,944,4,20,61,51,133,6,6,28493
903,946,4,20,78,72,135,2,2,19003
904,927,4,20,73,37,114,0,0,91829
905,949,3,16,56,50,140,0,0,19281
906,950,2,10,73,67,144,7,7,17223
907,953,7,50,56,52,130,3,3,13469
908,948,5,25,82,72,132,7,7,25288
909,950,3,16,74,66,142,7,7,19975
910,954,5,25,58,54,135,7,7,12425
911,954,5,25,84,78,133,7,7,16881
912,958,3,16,85,83,144,6,6,6225
913,958,4,20,83,79,142,6,6,10361
914,939,1,5,94,80,143,6,6,37314
915,957,4,20,57,51,140,0,0,16552
916,960,6,40,53,47,135,5,5,17553
917,963,5,25,81,77,142,8,8,9855
918,962,4,20,66,62,144,7,7,10154
919,961,6,40,75,69,133,1,1,19532
920,965,5,25,62,58,140,0,0,10027
921,967,7,50,63,61,135,4,4,7260
922,956,5,25,82,68,114,5,5,39584
923,971,8,80,56,54,135,7,7,5236
924,970,7,50,67,63,133,5,5,10688
925,969,5,25,46,42,144,7,7,11509
926,966,1,5,96,90,145,3,8,18023
927,971,6,40,61,59,140,7,7,9063
928,968,6,40,62,56,142,7,7,16325
929,952,2,10,73,49,139,0,0,60167
930,977,7,50,64,62,140,6,6,7150
931,974,9,100,38,34,135,9,9,9841
932,974,8,80,64,60,133,9,9,10761
933,978,7,50,75,73,142,1,1,8898
934,976,6,40,42,40,144,8,6,9200
935,976,2,10,98,92,145,8,8,15877
936,982,10,200,25,23,135,1,1,4737
937,981,8,80,76,74,140,7,7,7428
938,982,9,100,75,73,133,1,1,6829
939,984,8,80,72,70,142,0,0,7758
940,985,7,50,44,42,144,5,5,8252
941,986,3,16,97,95,145,6,6,7974
942,973,6,40,72,60,114,6,6,33587
943,987,9,100,56,54,140,4,4,7061
944,988,10,200,0,-2,133,4,4,6950
945,990,8,80,44,44,144,4,4,4378
946,993,10,200,0,-2,140,1,1,6534
947,989,9,100,38,34,142,2,2,14855
948,992,4,20,92,88,145,3,3,11383
949,996,10,200,25,23,142,6,6,7110
950,993,7,50,80,74,114,1,1,16266
951,995,9,100,38,32,144,7,4,16848
952,980,3,16,72,50,139,9,9,55124
953,997,5,25,87,79,145,0,0,21968
954,1000,10,200,0,-2,144,0,0,8212
955,999,8,80,60,54,114,6,6,15767
956,921,1,5,100,8,137,5,8,231698
957,1002,6,40,81,79,145,1,1,9380
958,1003,9,100,69,65,114,1,1,10320
959,998,1,5,95,81,147,3,6,37245
960,1005,7,50,81,79,145,9,9,9471
961,1007,8,80,68,66,145,3,3,6563
962,1006,10,200,0,-4,114,4,4,11778
963,1007,2,10,97,93,147,3,0,12332
964,1001,4,20,73,59,139,7,1,34841
965,1014,1,5,100,98,150,7,0,8987
966,1015,2,10,100,98,150,0,2,5363
967,1016,3,16,99,99,150,8,7,3887
968,1017,4,20,98,98,150,1,5,3833
969,1018,5,25,99,99,150,0,9,4200
970,1020,6,40,98,98,150,6,1,4064
971,1021,7,50,84,82,150,3,3,5333
972,1022,8,80,68,66,150,7,7,5906
973,1012,1,5,87,65,149,1,1,56483
974,1024,9,100,50,48,150,5,5,6505
975,1011,1,5,91,81,148,2,3,28475
976,1026,10,200,25,25,150,8,8,4417
977,1025,2,10,87,83,149,8,8,14952
978,1027,2,10,81,75,148,9,9,16084
979,1010,3,16,0,-36,147,2,2,94457
980,1030,3,16,68,64,148,4,4,12675
981,1029,3,16,69,63,149,0,0,19781
982,1012,5,25,52,14,139,1,1,96067
983,1034,4,20,57,53,148,2,2,14764
984,1035,4,20,72,68,149,3,3,13649
985,1032,4,20,97,87,147,5,1,26680
986,1033,1,5,93,83,155,2,6,26428
987,1037,5,25,77,73,148,4,4,12020
988,1036,6,40,43,33,139,9,9,28386
989,1040,2,10,88,84,155,0,0,11161
990,1019,1,5,67,25,151,7,1,105431
991,1042,6,40,70,66,148,7,7,9800
992,1041,1,5,93,85,156,6,6,23005
993,1043,7,50,36,30,139,7,7,16550
994,1044,3,16,79,73,155,1,1,16054
995,1046,7,50,41,35,148,0,0,14844
996,1045,2,10,71,63,151,8,8,21797
997,1047,2,10,92,90,156,2,3,9071
998,1050,8,80,60,58,148,4,4,8039
999,1048,8,80,24,20,139,2,2,12935
1000,1052,3,16,83,81,156,1,1,7390
1001,1048,4,20,54,46,155,2,2,22649
1002,1053,9,100,50,46,148,2,2,10425
1003,1055,4,20,70,68,156,3,3,6502
1004,1056,5,25,87,85,155,9,9,6433
1005,1031,1,5,88,50,154,1,1,96958
1006,1054,9,100,56,50,139,7,7,17090
1007,1057,10,200,0,-2,148,7,7,8180
1008,1051,3,16,61,49,151,1,1,33011
1009,1059,6,40,58,54,155,8,8,10471
1010,1058,5,25,49,45,156,2,2,13537
1011,1060,10,200,0,-4,139,1,1,9633
1012,1063,7,50,77,75,155,8,8,6505
1013,1063,6,40,76,74,156,8,8,8642
1014,1065,8,80,52,50,155,1,1,5365
1015,1066,7,50,80,80,156,9,9,4043
1016,1068,8,80,80,80,156,3,3,3080
1017,1062,4,20,56,48,151,5,5,20461
1018,1067,9,100,50,48,155,8,8,6495
1019,1060,2,10,84,74,154,1,1,25398
1020,1069,10,200,0,0,155,1,1,4088
1021,1069,9,100,25,23,156,1,1,6364
1022,1076,10,200,25,25,156,0,0,3145
1023,1071,3,16,78,74,154,5,5,11845
1024,1069,5,25,58,50,151,1,1,20770
1025,1077,4,20,70,64,154,3,3,16158
1026,1078,6,40,39,35,151,0,0,14512
1027,1079,5,25,80,78,154,4,4,8111
1028,1081,6,40,74,72,154,1,1,6360
1029,1082,7,50,66,64,154,7,7,6943
1030,1086,8,80,60,60,154,8,8,3760
1031,1080,7,50,44,32,151,1,9,33299
1032,1087,9,100,50,48,154,5,5,6524
1033,1089,10,200,0,0,154,5,5,4655
1034,1088,8,80,36,34,151,7,7,9470
1035,1090,9,100,6,4,151,0,0,8889
1036,1091,10,200,0,-2,151,6,6,7679
1037,1092,1,5,100,96,166,6,6,12680
1038,1085,1,5,84,64,165,1,1,53581
1039,1093,2,10,100,94,166,0,6,17473
1040,1094,2,10,88,80,165,4,4,22622
1041,1097,3,16,69,63,165,3,3,17414
1042,1095,1,5,98,84,167,1,7,35961
1043,1083,1,5,81,41,163,9,9,101672
1044,1083,1,5,84,40,164,9,9,110658
1045,1099,4,20,77,75,165,4,4,9304
1046,1103,5,25,71,69,165,9,9,8296
1047,1098,1,5,89,77,168,4,4,33820
1048,1104,6,40,71,69,165,5,5,7186
1049,1106,7,50,70,68,165,7,7,6429
1050,1100,2,10,96,84,167,6,6,34362
1051,1107,8,80,44,44,165,0,0,4092
1052,1105,2,10,83,77,168,8,8,15110
1053,1109,9,100,56,56,165,5,5,3317
1054,1111,10,200,50,50,165,5,6,2860
1055,1110,3,16,72,68,168,4,4,12195
1056,1101,2,10,72,54,163,8,8,49554
1057,1113,4,20,81,77,168,6,6,11563
1058,1102,2,10,63,39,164,0,0,64256
1059,1115,5,25,52,48,168,1,1,12874
1060,1118,6,40,65,63,168,1,1,7111
1061,1119,7,50,73,71,168,3,3,5607
1062,1111,1,5,79,61,169,5,5,47013
1063,1108,3,16,82,58,167,3,3,63073
1064,1120,8,80,48,46,168,8,8,9346
1065,1116,3,16,50,36,164,9,4,36128
1066,1114,3,16,56,36,163,7,7,50283
1067,1123,9,100,19,17,168,1,1,5950
1068,1126,10,200,0,-2,168,7,7,6166
1069,1121,2,10,71,61,169,3,3,26729
1070,1122,4,20,82,70,167,9,9,32210
1071,1123,4,20,66,56,164,1,1,27847
1072,1125,4,20,64,54,163,7,7,26992
1073,1129,5,25,44,38,164,2,2,18642
1074,1130,5,25,67,61,163,3,3,14449
1075,1131,6,40,62,60,164,1,1,9275
1076,1127,3,16,47,29,169,7,7,45205
1077,1128,5,25,76,62,167,0,6,36800
1078,1132,7,50,47,43,164,1,1,12059
1079,1117,1,5,89,45,170,6,6,113330
1080,1135,6,40,82,78,167,5,5,12879
1081,1134,4,20,47,41,169,2,2,15401
1082,1139,5,25,50,46,169,6,6,10496
1083,1136,1,5,93,85,171,6,6,22496
1084,1138,7,50,73,69,167,9,6,13062
1085,1141,6,40,31,29,169,8,8,8083
1086,1143,8,80,68,66,167,2,7,7651
1087,1141,2,10,87,83,171,8,8,12742
1088,1145,9,100,75,73,167,3,3,5015
1089,1144,7,50,22,20,169,3,3,8569
1090,1146,3,16,83,81,171,6,6,7306
1091,1138,2,10,89,75,170,9,9,37366
1092,1147,10,200,25,23,167,9,9,6865
1093,1148,8,80,40,38,169,1,1,6932
1094,1137,8,80,28,8,164,0,6,50043
1095,1150,4,20,59,53,171,3,3,15076
1096,1152,9,100,25,23,169,0,0,8302
1097,1153,9,100,19,15,164,7,7,14134
1098,1133,6,40,31,1,163,4,0,30370
1099,1154,5,25,61,59,171,7,7,9465
1100,1156,10,200,0,-2,164,7,7,7633
1101,1158,6,40,55,53,171,3,3,8498
1102,1149,1,5,90,76,172,4,4,36075
1103,1151,3,16,81,67,170,3,3,35525
1104,1157,7,50,56,52,163,7,3,13522
1105,1159,7,50,47,45,171,6,6,7160
1106,1155,10,200,0,-10,169,1,1,25894
1107,1163,8,80,44,42,171,4,4,5282
1108,1162,8,80,48,44,163,5,5,10845
1109,1164,9,100,19,17,171,4,4,5971
1110,1161,4,20,83,75,170,9,9,23527
1111,1165,10,200,0,-4,171,2,2,11497
1112,1167,5,25,77,71,170,9,9,15805
1113,1165,9,100,0,-8,163,2,2,22254
1114,1169,10,200,0,-4,163,9,9,11501
1115,1168,6,40,71,65,170,0,0,15122
1116,1170,7,50,67,63,170,8,8,10351
1117,1171,8,80,40,38,170,4,4,8553
1118,1172,9,100,44,42,170,4,4,6505
1119,1173,10,200,0,-2,170,9,9,8424
1120,1160,2,10,36,-6,172,4,4,107967
1121,1174,3,16,81,75,172,1,1,15865
1122,1175,4,20,55,47,172,2,2,23562
1123,1176,5,25,60,54,172,4,4,14907
1124,1179,6,40,62,58,172,0,0,11970
1125,1182,7,50,75,71,172,6,6,12374
1126,1183,8,80,64,60,172,2,2,9912
1127,1184,9,100,75,73,172,6,6,7435
1128,1185,10,200,0,-2,172,3,3,7448
1129,1181,1,5,85,59,176,1,1,65104
1130,1187,2,10,71,61,176,4,4,27677
1131,1191,3,16,75,69,176,7,7,16716
1132,1178,1,5,81,31,174,3,3,127786
1133,1192,4,20,74,70,176,1,1,14063
1134,1186,1,5,88,60,177,7,7,71226
1135,1188,1,5,92,66,178,2,2,68271
1136,1194,5,25,54,48,176,9,9,19064
1137,1190,1,5,72,44,180,6,6,70092
1138,1196,6,40,50,46,176,4,4,13287
1139,1199,7,50,47,45,176,2,2,9062
1140,1195,2,10,70,56,177,0,0,39887
1141,1200,8,80,60,58,176,1,1,7091
1142,1202,9,100,50,48,176,6,6,9487
1143,1201,3,16,77,73,177,3,3,14450
1144,1196,2,10,78,58,178,4,4,52769
1145,1203,10,200,0,-2,176,4,4,7254
1146,1198,2,10,57,41,180,4,4,42649
1147,1204,4,20,69,63,177,6,6,15821
1148,1205,3,16,75,67,178,7,7,23450
1149,1207,5,25,47,41,177,8,0,18605
1150,1206,3,16,43,33,180,5,5,27887
1151,1210,6,40,64,62,177,5,5,9488
1152,1208,4,20,74,70,178,7,7,14429
1153,1213,7,50,39,33,177,2,2,17335
1154,1214,5,25,61,55,178,8,8,17944
1155,1216,8,80,52,50,177,7,7,9918
1156,1209,1,5,86,74,181,0,0,31823
1157,1217,6,40,63,59,178,7,7,11667
1158,1211,4,20,16,0,180,1,1,41735
1159,1218,9,100,38,36,177,3,3,8071
1160,1221,7,50,64,62,178,9,9,7812
1161,1220,2,10,70,64,181,4,4,17742
1162,1224,8,80,36,34,178,6,6,6883
1163,1223,10,200,0,-8,177,8,0,22592
1164,1227,9,100,50,48,178,4,4,9385
1165,1226,3,16,60,56,181,3,3,11749
1166,1212,1,5,88,62,182,4,4,67712
1167,1228,10,200,25,23,178,6,6,5873
1168,1222,5,25,17,5,180,5,2,33575
1169,1229,4,20,49,45,181,7,7,10469
1170,1231,6,40,41,39,180,7,7,8982
1171,1232,5,25,57,55,181,4,4,8155
1172,1233,7,50,33,31,180,3,3,7177
1173,1234,6,40,58,58,181,3,3,4596
1174,1218,1,5,88,64,184,3,3,59928
1175,1215,1,5,82,50,183,4,4,84743
1176,1225,1,5,89,73,185,7,7,43585
1177,1236,7,50,61,61,181,8,8,3967
1178,1236,8,80,8,6,180,8,8,6758
1179,1241,8,80,28,28,181,3,3,4526
1180,1243,9,100,25,25,181,1,1,3328
1181,1238,2,10,88,84,184,1,1,14230
1182,1242,9,100,13,11,180,1,1,8396
1183,1240,2,10,86,82,185,6,6,13642
1184,1244,10,200,0,0,181,3,3,3568
1185,1246,10,200,0,-2,180,2,2,4963
1186,1230,2,10,71,49,182,1,1,56826
1187,1247,3,16,70,64,185,8,8,16027
1188,1239,2,10,48,34,183,8,8,39038
1189,1245,3,16,66,56,184,5,5,25126
1190,1250,4,20,77,75,185,9,9,8327
1191,1249,3,16,81,77,182,2,2,10840
1192,1252,4,20,88,86,184,1,1,9051
1193,1253,5,25,70,68,185,4,4,8615
1194,1251,3,16,45,37,183,7,7,24519
1195,1256,6,40,61,59,185,9,9,8592
1196,1255,5,25,71,67,184,2,2,14580
1197,1254,4,20,65,57,182,8,8,20618
1198,1234,1,5,96,68,186,3,3,77116
1199,1257,7,50,39,37,185,6,6,8062
1200,1259,6,40,63,59,184,1,1,11969
1201,1266,8,80,52,50,185,6,6,4881
1202,1261,5,25,71,67,182,4,4,12890
1203,1257,4,20,43,35,183,6,6,21133
1204,1267,7,50,73,71,184,8,8,6606
1205,1268,9,100,13,9,185,0,0,11001
1206,1271,8,80,64,62,184,4,4,7784
1207,1270,5,25,49,45,183,2,2,12640
1208,1269,6,40,51,47,182,6,6,13253
1209,1272,10,200,0,-2,185,9,9,5773
1210,1273,9,100,81,81,184,4,4,4252
1211,1264,1,5,100,88,190,2,6,31880
1212,1275,7,50,59,57,182,4,4,6070
1213,1274,6,40,35,31,183,9,9,10398
1214,1276,10,200,25,21,184,5,5,10576
1215,1278,8,80,60,58,182,5,5,5526
1216,1265,1,5,88,72,191,5,5,42654
1217,1279,7,50,33,31,183,8,8,7662
1218,1248,1,5,81,45,187,4,4,93518
1219,1280,9,100,63,61,182,4,4,6216
1220,1277,2,10,100,94,190,1,6,19828
1221,1282,8,80,4,2,183,9,9,6797
1222,1284,10,200,0,-2,182,9,9,5733
1223,1281,2,10,78,74,191,7,7,14769
1224,1286,9,100,6,4,183,9,9,8028
1225,1262,1,5,85,63,189,2,5,55686
1226,1290,10,200,0,-2,183,3,3,6111
1227,1289,3,16,71,67,191,8,8,10520
1228,1292,4,20,76,74,191,9,9,6450
1229,1285,1,5,96,88,193,5,9,24534
1230,1285,3,16,100,90,190,5,6,28494
1231,1285,2,10,67,55,187,5,0,33121
1232,1293,5,25,57,55,191,1,1,9433
1233,1283,1,5,100,86,192,5,6,35067
1234,1294,2,10,91,87,193,8,4,11914
1235,1297,6,40,61,59,191,6,6,5584
1236,1291,2,10,73,61,189,9,9,30380
1237,1301,7,50,61,61,191,2,2,4643
1238,1299,3,16,81,77,193,2,2,10603
1239,1294,4,20,99,89,190,8,6,25772
1240,1303,8,80,28,26,191,6,4,6176
1241,1306,9,100,50,50,191,7,7,3588
1242,1304,4,20,66,62,193,0,0,11491
1243,1307,10,200,0,0,191,9,9,3192
1244,1298,2,10,75,65,192,5,5,28849
1245,1300,1,5,89,79,194,7,7,25532
1246,1308,5,25,73,71,193,4,4,7014
1247,1296,3,16,45,29,187,8,8,44167
1248,1311,6,40,67,65,193,5,5,5353
1249,1309,2,10,88,84,194,6,6,11015
1250,1302,3,16,53,41,189,7,4,33254
1251,1313,7,50,69,67,193,5,5,5537
1252,1313,3,16,74,70,194,5,5,11982
1253,1316,8,80,76,74,193,9,9,5496
1254,1309,3,16,66,58,192,6,6,22893
1255,1318,9,100,69,69,193,6,6,4576
1256,1317,4,20,72,70,194,3,3,6718
1257,1312,4,20,47,37,187,3,3,26021
1258,1320,10,200,25,25,193,3,3,4394
1259,1321,5,25,73,71,194,1,1,6360
1260,1318,4,20,83,79,192,6,6,11499
1261,1323,6,40,70,70,194,6,6,3828
1262,1324,5,25,66,62,192,5,5,11586
1263,1322,5,25,35,27,187,7,7,20971
1264,1325,7,50,52,48,194,5,5,12549
1265,1329,8,80,40,38,194,8,9,5706
1266,1331,9,100,50,50,194,1,1,3664
1267,1332,10,200,0,0,194,7,7,4302
1268,1327,6,40,80,72,192,6,6,22490
1269,1328,6,40,31,23,187,5,9,24029
1270,1333,7,50,53,49,192,9,9,12459
1271,1330,1,5,100,88,196,2,0,31261
1272,1315,4,20,60,48,189,3,9,32944
1273,1334,7,50,47,41,187,2,2,19462
1274,1337,2,10,98,96,196,6,6,6144
1275,1336,8,80,28,26,192,3,3,7818
1276,1340,3,16,99,97,196,5,1,5763
1277,1326,1,5,86,60,195,7,7,68145
1278,1335,1,5,88,78,197,7,7,26205
1279,1343,9,100,44,42,192,7,7,9139
1280,1348,4,20,97,95,196,3,7,5134
1281,1340,8,80,0,-6,187,5,5,16810
1282,1349,5,25,91,89,196,0,2,5874
1283,1352,6,40,84,82,196,9,3,5618
1284,1351,9,100,0,-4,187,3,3,10843
1285,1339,5,25,52,40,189,8,8,31772
1286,1338,1,5,95,87,198,7,7,21614
1287,1354,7,50,80,78,196,1,4,7525
1288,1355,10,200,0,-2,187,9,9,7840
1289,1347,1,5,85,73,203,7,7,33833
1290,1353,1,5,96,90,204,7,7,17056
